,지역명,전용면적,연도,월,평당분양가격
639,세종,102m²~,2016,5,8956.199999999999
640,강원,모든면적,2016,5,6986.099999999999
641,강원,60m²,2016,5,6972.9
642,강원,60m²~85m²,2016,5,7095.0
643,강원,85m²~102m²,2016,5,
644,강원,102m²~,2016,5,7553.7
645,충북,모든면적,2016,5,6534.0
646,충북,60m²,2016,5,6352.5
647,충북,60m²~85m²,2016,5,6679.2
648,충북,85m²~102m²,2016,5,7510.799999999999
649,충북,102m²~,2016,5,7494.299999999999
650,충남,모든면적,2016,5,7147.799999999999
651,충남,60m²,2016,5,7593.299999999999
652,충남,60m²~85m²,2016,5,7095.0
653,충남,85m²~102m²,2016,5,8428.199999999999
654,충남,102m²~,2016,5,8705.4
655,전북,모든면적,2016,5,6418.5
656,전북,60m²,2016,5,6299.7
657,전북,60m²~85m²,2016,5,6451.5
658,전북,85m²~102m²,2016,5,7487.7
659,전북,102m²~,2016,5,7662.599999999999
660,전남,모든면적,2016,5,6359.099999999999
661,전남,60m²,2016,5,6563.7
662,전남,60m²~85m²,2016,5,6352.5
663,전남,85m²~102m²,2016,5,7464.599999999999
664,전남,102m²~,2016,5,7180.799999999999
665,경북,모든면적,2016,5,7180.799999999999
666,경북,60m²,2016,5,7164.299999999999
667,경북,60m²~85m²,2016,5,7223.7
668,경북,85m²~102m²,2016,5,8827.5
669,경북,102m²~,2016,5,7665.9
670,경남,모든면적,2016,5,7857.299999999999
671,경남,60m²,2016,5,7995.9
672,경남,60m²~85m²,2016,5,7854.0
673,경남,85m²~102m²,2016,5,10817.4
674,경남,102m²~,2016,5,9045.3
675,제주,모든면적,2016,5,8880.3
676,제주,60m²,2016,5,9414.9
677,제주,60m²~85m²,2016,5,8949.6
678,제주,85m²~102m²,2016,5,8936.4
679,제주,102m²~,2016,5,8596.5
680,서울,모든면적,2016,6,20486.399999999998
681,서울,60m²,2016,6,21654.6
682,서울,60m²~85m²,2016,6,20519.399999999998
683,서울,85m²~102m²,2016,6,25515.6
684,서울,102m²~,2016,6,21004.5
685,인천,모든면적,2016,6,10573.199999999999
686,인천,60m²,2016,6,9837.3
687,인천,60m²~85m²,2016,6,11064.9
688,인천,85m²~102m²,2016,6,11394.9
689,인천,102m²~,2016,6,11800.8
690,경기,모든면적,2016,6,11688.599999999999
691,경기,60m²,2016,6,12477.3
692,경기,60m²~85m²,2016,6,11678.699999999999
693,경기,85m²~102m²,2016,6,11002.199999999999
694,경기,102m²~,2016,6,13440.9
695,부산,모든면적,2016,6,10395.0
696,부산,60m²,2016,6,9807.6
697,부산,60m²~85m²,2016,6,10127.699999999999
698,부산,85m²~102m²,2016,6,10734.9
699,부산,102m²~,2016,6,12285.9
700,대구,모든면적,2016,6,10342.199999999999
701,대구,60m²,2016,6,11170.5
702,대구,60m²~85m²,2016,6,10444.5
703,대구,85m²~102m²,2016,6,9368.699999999999
704,대구,102m²~,2016,6,9051.9
705,광주,모든면적,2016,6,9032.1
706,광주,60m²,2016,6,8471.1
707,광주,60m²~85m²,2016,6,9051.9
708,광주,85m²~102m²,2016,6,9088.199999999999
709,광주,102m²~,2016,6,11609.4
710,대전,모든면적,2016,6,8454.6
711,대전,60m²,2016,6,8738.4
712,대전,60m²~85m²,2016,6,8405.1
713,대전,85m²~102m²,2016,6,
714,대전,102m²~,2016,6,
715,울산,모든면적,2016,6,10127.699999999999
716,울산,60m²,2016,6,8438.1
717,울산,60m²~85m²,2016,6,10144.199999999999
718,울산,85m²~102m²,2016,6,8787.9
719,울산,102m²~,2016,6,9791.1
720,세종,모든면적,2016,6,8853.9
721,세종,60m²,2016,6,8959.5
722,세종,60m²~85m²,2016,6,8923.199999999999
723,세종,85m²~102m²,2016,6,8778.0
724,세종,102m²~,2016,6,8613.0
725,강원,모든면적,2016,6,6943.2
726,강원,60m²,2016,6,6926.7
727,강원,60m²~85m²,2016,6,7048.799999999999
728,강원,85m²~102m²,2016,6,
729,강원,102m²~,2016,6,7718.7
730,충북,모든면적,2016,6,6755.099999999999
731,충북,60m²,2016,6,6623.099999999999
732,충북,60m²~85m²,2016,6,6956.4
733,충북,85m²~102m²,2016,6,7510.799999999999
734,충북,102m²~,2016,6,7401.9
735,충남,모든면적,2016,6,7253.4
736,충남,60m²,2016,6,7586.7
737,충남,60m²~85m²,2016,6,7220.4
738,충남,85m²~102m²,2016,6,8626.199999999999
739,충남,102m²~,2016,6,9071.699999999999
740,전북,모든면적,2016,6,6372.299999999999
741,전북,60m²,2016,6,6299.7
742,전북,60m²~85m²,2016,6,6402.0
743,전북,85m²~102m²,2016,6,7487.7
744,전북,102m²~,2016,6,7662.599999999999
745,전남,모든면적,2016,6,6494.4
746,전남,60m²,2016,6,6563.7
747,전남,60m²~85m²,2016,6,6481.2
748,전남,85m²~102m²,2016,6,7801.2
749,전남,102m²~,2016,6,7471.2
750,경북,모든면적,2016,6,7385.4
751,경북,60m²,2016,6,7038.9
752,경북,60m²~85m²,2016,6,7444.799999999999
753,경북,85m²~102m²,2016,6,8827.5
754,경북,102m²~,2016,6,8335.8
755,경남,모든면적,2016,6,7883.7
756,경남,60m²,2016,6,8127.9
757,경남,60m²~85m²,2016,6,7860.599999999999
758,경남,85m²~102m²,2016,6,10071.6
759,경남,102m²~,2016,6,9042.0
760,제주,모든면적,2016,6,9329.1
761,제주,60m²,2016,6,9414.9
762,제주,60m²~85m²,2016,6,9009.0
763,제주,85m²~102m²,2016,6,10253.099999999999
764,제주,102m²~,2016,6,8596.5
765,서울,모든면적,2016,7,20638.199999999997
766,서울,60m²,2016,7,21816.3
767,서울,60m²~85m²,2016,7,21116.699999999997
768,서울,85m²~102m²,2016,7,25515.6
769,서울,102m²~,2016,7,21030.899999999998
770,인천,모든면적,2016,7,10632.599999999999
771,인천,60m²,2016,7,9801.0
772,인천,60m²~85m²,2016,7,10797.599999999999
773,인천,85m²~102m²,2016,7,11398.199999999999
774,인천,102m²~,2016,7,11876.699999999999
775,경기,모든면적,2016,7,11652.3
776,경기,60m²,2016,7,12490.5
777,경기,60m²~85m²,2016,7,11652.3
778,경기,85m²~102m²,2016,7,11035.199999999999
779,경기,102m²~,2016,7,13609.199999999999
780,부산,모든면적,2016,7,10421.4
781,부산,60m²,2016,7,9896.699999999999
782,부산,60m²~85m²,2016,7,10167.3
783,부산,85m²~102m²,2016,7,10880.099999999999
784,부산,102m²~,2016,7,12784.199999999999
785,대구,모든면적,2016,7,10329.0
786,대구,60m²,2016,7,11170.5
787,대구,60m²~85m²,2016,7,10404.9
788,대구,85m²~102m²,2016,7,9517.199999999999
789,대구,102m²~,2016,7,9051.9
790,광주,모든면적,2016,7,9048.6
791,광주,60m²,2016,7,8471.1
792,광주,60m²~85m²,2016,7,9068.4
793,광주,85m²~102m²,2016,7,9088.199999999999
794,광주,102m²~,2016,7,11609.4
795,대전,모든면적,2016,7,8454.6
796,대전,60m²,2016,7,8738.4
797,대전,60m²~85m²,2016,7,8405.1
798,대전,85m²~102m²,2016,7,
799,대전,102m²~,2016,7,
800,울산,모든면적,2016,7,10127.699999999999
801,울산,60m²,2016,7,8438.1
802,울산,60m²~85m²,2016,7,10144.199999999999
803,울산,85m²~102m²,2016,7,8787.9
804,울산,102m²~,2016,7,9791.1
805,세종,모든면적,2016,7,8867.1
806,세종,60m²,2016,7,8959.5
807,세종,60m²~85m²,2016,7,8952.9
808,세종,85m²~102m²,2016,7,8791.199999999999
809,세종,102m²~,2016,7,8543.699999999999
810,강원,모든면적,2016,7,6933.299999999999
811,강원,60m²,2016,7,6827.7
812,강원,60m²~85m²,2016,7,7058.7
813,강원,85m²~102m²,2016,7,
814,강원,102m²~,2016,7,7718.7
815,충북,모든면적,2016,7,6847.5
816,충북,60m²,2016,7,6745.2
817,충북,60m²~85m²,2016,7,7095.0
818,충북,85m²~102m²,2016,7,7510.799999999999
819,충북,102m²~,2016,7,7401.9
820,충남,모든면적,2016,7,7253.4
821,충남,60m²,2016,7,7586.7
822,충남,60m²~85m²,2016,7,7220.4
823,충남,85m²~102m²,2016,7,8626.199999999999
824,충남,102m²~,2016,7,9071.699999999999
825,전북,모든면적,2016,7,6365.7
826,전북,60m²,2016,7,6349.2
827,전북,60m²~85m²,2016,7,6388.799999999999
828,전북,85m²~102m²,2016,7,7557.0
829,전북,102m²~,2016,7,7665.9
830,전남,모든면적,2016,7,6494.4
831,전남,60m²,2016,7,6563.7
832,전남,60m²~85m²,2016,7,6484.5
833,전남,85m²~102m²,2016,7,7801.2
834,전남,102m²~,2016,7,7471.2
835,경북,모든면적,2016,7,7418.4
836,경북,60m²,2016,7,6976.2
837,경북,60m²~85m²,2016,7,7474.5
838,경북,85m²~102m²,2016,7,8827.5
839,경북,102m²~,2016,7,8335.8
840,경남,모든면적,2016,7,7837.5
841,경남,60m²,2016,7,8025.599999999999
842,경남,60m²~85m²,2016,7,7821.0
843,경남,85m²~102m²,2016,7,10071.6
844,경남,102m²~,2016,7,9042.0
845,제주,모든면적,2016,7,9329.1
846,제주,60m²,2016,7,9414.9
847,제주,60m²~85m²,2016,7,9009.0
848,제주,85m²~102m²,2016,7,10253.099999999999
849,제주,102m²~,2016,7,8596.5
850,서울,모든면적,2016,8,20740.5
851,서울,60m²,2016,8,21753.6
852,서울,60m²~85m²,2016,8,21199.199999999997
853,서울,85m²~102m²,2016,8,23991.0
854,서울,102m²~,2016,8,21789.899999999998
855,인천,모든면적,2016,8,10675.5
856,인천,60m²,2016,8,9923.1
857,인천,60m²~85m²,2016,8,10853.699999999999
858,인천,85m²~102m²,2016,8,11398.199999999999
859,인천,102m²~,2016,8,11985.599999999999
860,경기,모든면적,2016,8,11751.3
861,경기,60m²,2016,8,12500.4
862,경기,60m²~85m²,2016,8,11721.599999999999
863,경기,85m²~102m²,2016,8,10899.9
864,경기,102m²~,2016,8,13351.8
865,부산,모든면적,2016,8,10510.5
866,부산,60m²,2016,8,10068.3
867,부산,60m²~85m²,2016,8,10233.3
868,부산,85m²~102m²,2016,8,11163.9
869,부산,102m²~,2016,8,12784.199999999999
870,대구,모든면적,2016,8,10385.099999999999
871,대구,60m²,2016,8,10500.599999999999
872,대구,60m²~85m²,2016,8,10408.199999999999
873,대구,85m²~102m²,2016,8,10048.5
874,대구,102m²~,2016,8,10048.5
875,광주,모든면적,2016,8,8995.8
876,광주,60m²,2016,8,8471.1
877,광주,60m²~85m²,2016,8,9002.4
878,광주,85m²~102m²,2016,8,9088.199999999999
879,광주,102m²~,2016,8,11609.4
880,대전,모든면적,2016,8,8454.6
881,대전,60m²,2016,8,8738.4
882,대전,60m²~85m²,2016,8,8405.1
883,대전,85m²~102m²,2016,8,
884,대전,102m²~,2016,8,
885,울산,모든면적,2016,8,9820.8
886,울산,60m²,2016,8,8438.1
887,울산,60m²~85m²,2016,8,9867.0
888,울산,85m²~102m²,2016,8,8787.9
889,울산,102m²~,2016,8,9791.1
890,세종,모든면적,2016,8,8890.199999999999
891,세종,60m²,2016,8,8959.5
892,세종,60m²~85m²,2016,8,9025.5
893,세종,85m²~102m²,2016,8,8791.199999999999
894,세종,102m²~,2016,8,8530.5
895,강원,모든면적,2016,8,6923.4
896,강원,60m²,2016,8,6840.9
897,강원,60m²~85m²,2016,8,7035.599999999999
898,강원,85m²~102m²,2016,8,
899,강원,102m²~,2016,8,7926.599999999999
900,충북,모든면적,2016,8,7009.2
901,충북,60m²,2016,8,6745.2
902,충북,60m²~85m²,2016,8,7091.7
903,충북,85m²~102m²,2016,8,7659.299999999999
904,충북,102m²~,2016,8,7401.9
905,충남,모든면적,2016,8,7375.5
906,충남,60m²,2016,8,7682.4
907,충남,60m²~85m²,2016,8,7342.5
908,충남,85m²~102m²,2016,8,8626.199999999999
909,충남,102m²~,2016,8,9124.5
910,전북,모든면적,2016,8,6365.7
911,전북,60m²,2016,8,6365.7
912,전북,60m²~85m²,2016,8,6388.799999999999
913,전북,85m²~102m²,2016,8,7557.0
914,전북,102m²~,2016,8,7665.9
915,전남,모든면적,2016,8,6487.799999999999
916,전남,60m²,2016,8,6563.7
917,전남,60m²~85m²,2016,8,6477.9
918,전남,85m²~102m²,2016,8,7801.2
919,전남,102m²~,2016,8,7471.2
920,경북,모든면적,2016,8,7385.4
921,경북,60m²,2016,8,6949.799999999999
922,경북,60m²~85m²,2016,8,7418.4
923,경북,85m²~102m²,2016,8,8679.0
924,경북,102m²~,2016,8,8500.8
925,경남,모든면적,2016,8,7867.2
926,경남,60m²,2016,8,8025.599999999999
927,경남,60m²~85m²,2016,8,7857.299999999999
928,경남,85m²~102m²,2016,8,9992.4
929,경남,102m²~,2016,8,9104.699999999999
930,제주,모든면적,2016,8,9497.4
931,제주,60m²,2016,8,9414.9
932,제주,60m²~85m²,2016,8,9134.4
933,제주,85m²~102m²,2016,8,10253.099999999999
934,제주,102m²~,2016,8,8596.5
935,서울,모든면적,2016,9,20733.899999999998
936,서울,60m²,2016,9,21664.5
937,서울,60m²~85m²,2016,9,21159.6
938,서울,85m²~102m²,2016,9,24469.5
939,서울,102m²~,2016,9,21684.3
940,인천,모든면적,2016,9,10454.4
941,인천,60m²,2016,9,9906.6
942,인천,60m²~85m²,2016,9,10299.3
943,인천,85m²~102m²,2016,9,11107.8
944,인천,102m²~,2016,9,11985.599999999999
945,경기,모든면적,2016,9,11088.0
946,경기,60m²,2016,9,11365.199999999999
947,경기,60m²~85m²,2016,9,10942.8
948,경기,85m²~102m²,2016,9,10824.0
949,경기,102m²~,2016,9,13460.699999999999
950,부산,모든면적,2016,9,10560.0
951,부산,60m²,2016,9,10055.1
952,부산,60m²~85m²,2016,9,10253.099999999999
953,부산,85m²~102m²,2016,9,11163.9
954,부산,102m²~,2016,9,12784.199999999999
955,대구,모든면적,2016,9,10385.099999999999
956,대구,60m²,2016,9,10500.599999999999
957,대구,60m²~85m²,2016,9,10408.199999999999
958,대구,85m²~102m²,2016,9,10048.5
959,대구,102m²~,2016,9,10048.5
960,광주,모든면적,2016,9,8979.3
961,광주,60m²,2016,9,8471.1
962,광주,60m²~85m²,2016,9,8989.199999999999
963,광주,85m²~102m²,2016,9,9088.199999999999
964,광주,102m²~,2016,9,10187.099999999999
965,대전,모든면적,2016,9,8306.1
966,대전,60m²,2016,9,8586.6
967,대전,60m²~85m²,2016,9,8223.6
968,대전,85m²~102m²,2016,9,
969,대전,102m²~,2016,9,
970,울산,모든면적,2016,9,9820.8
971,울산,60m²,2016,9,8438.1
972,울산,60m²~85m²,2016,9,9867.0
973,울산,85m²~102m²,2016,9,8787.9
974,울산,102m²~,2016,9,9791.1
975,세종,모든면적,2016,9,8873.699999999999
976,세종,60m²,2016,9,8903.4
977,세종,60m²~85m²,2016,9,9035.4
978,세종,85m²~102m²,2016,9,8794.5
979,세종,102m²~,2016,9,8705.4
980,강원,모든면적,2016,9,6930.0
981,강원,60m²,2016,9,6847.5
982,강원,60m²~85m²,2016,9,7045.5
983,강원,85m²~102m²,2016,9,
984,강원,102m²~,2016,9,7854.0
985,충북,모든면적,2016,9,7012.5
986,충북,60m²,2016,9,6745.2
987,충북,60m²~85m²,2016,9,7104.9
988,충북,85m²~102m²,2016,9,7659.299999999999
989,충북,102m²~,2016,9,7401.9
990,충남,모든면적,2016,9,7378.799999999999
991,충남,60m²,2016,9,7682.4
992,충남,60m²~85m²,2016,9,7342.5
993,충남,85m²~102m²,2016,9,8626.199999999999
994,충남,102m²~,2016,9,9124.5
995,전북,모든면적,2016,9,6352.5
996,전북,60m²,2016,9,6385.5
997,전북,60m²~85m²,2016,9,6369.0
998,전북,85m²~102m²,2016,9,7580.099999999999
999,전북,102m²~,2016,9,7665.9
1000,전남,모든면적,2016,9,6507.599999999999
1001,전남,60m²,2016,9,6590.099999999999
1002,전남,60m²~85m²,2016,9,6487.799999999999
1003,전남,85m²~102m²,2016,9,7801.2
1004,전남,102m²~,2016,9,7471.2
1005,경북,모든면적,2016,9,7428.299999999999
1006,경북,60m²,2016,9,6989.4
1007,경북,60m²~85m²,2016,9,7467.9
1008,경북,85m²~102m²,2016,9,8679.0
1009,경북,102m²~,2016,9,8415.0
1010,경남,모든면적,2016,9,7890.299999999999
1011,경남,60m²,2016,9,8015.7
1012,경남,60m²~85m²,2016,9,7877.099999999999
1013,경남,85m²~102m²,2016,9,9385.199999999999
1014,경남,102m²~,2016,9,9028.8
1015,제주,모든면적,2016,9,10173.9
1016,제주,60m²,2016,9,13500.3
1017,제주,60m²~85m²,2016,9,9880.199999999999
1018,제주,85m²~102m²,2016,9,10418.099999999999
1019,제주,102m²~,2016,9,10170.599999999999
1020,서울,모든면적,2016,10,21120.0
1021,서울,60m²,2016,10,21981.3
1022,서울,60m²~85m²,2016,10,21572.1
1023,서울,85m²~102m²,2016,10,24420.0
1024,서울,102m²~,2016,10,23895.3
1025,인천,모든면적,2016,10,10553.4
1026,인천,60m²,2016,10,10035.3
1027,인천,60m²~85m²,2016,10,10404.9
1028,인천,85m²~102m²,2016,10,10926.3
1029,인천,102m²~,2016,10,13863.3
1030,경기,모든면적,2016,10,11322.3
1031,경기,60m²,2016,10,11576.4
1032,경기,60m²~85m²,2016,10,11183.699999999999
1033,경기,85m²~102m²,2016,10,10906.5
1034,경기,102m²~,2016,10,13922.699999999999
1035,부산,모든면적,2016,10,10220.099999999999
1036,부산,60m²,2016,10,10131.0
1037,부산,60m²~85m²,2016,10,10187.099999999999
1038,부산,85m²~102m²,2016,10,11203.5
1039,부산,102m²~,2016,10,12672.0
1040,대구,모든면적,2016,10,10385.099999999999
1041,대구,60m²,2016,10,10500.599999999999
1042,대구,60m²~85m²,2016,10,10408.199999999999
1043,대구,85m²~102m²,2016,10,10048.5
1044,대구,102m²~,2016,10,10048.5
1045,광주,모든면적,2016,10,8992.5
1046,광주,60m²,2016,10,8474.4
1047,광주,60m²~85m²,2016,10,9002.4
1048,광주,85m²~102m²,2016,10,9088.199999999999
1049,광주,102m²~,2016,10,10187.099999999999
1050,대전,모든면적,2016,10,10117.8
1051,대전,60m²,2016,10,9942.9
1052,대전,60m²~85m²,2016,10,10137.599999999999
1053,대전,85m²~102m²,2016,10,8580.0
1054,대전,102m²~,2016,10,14282.4
1055,울산,모든면적,2016,10,10576.5
1056,울산,60m²,2016,10,8438.1
1057,울산,60m²~85m²,2016,10,10635.9
1058,울산,85m²~102m²,2016,10,8787.9
1059,울산,102m²~,2016,10,10008.9
1060,세종,모든면적,2016,10,8910.0
1061,세종,60m²,2016,10,9167.4
1062,세종,60m²~85m²,2016,10,8939.699999999999
1063,세종,85m²~102m²,2016,10,8867.1
1064,세종,102m²~,2016,10,8748.3
1065,강원,모든면적,2016,10,7052.099999999999
1066,강원,60m²,2016,10,6966.299999999999
1067,강원,60m²~85m²,2016,10,7055.4
1068,강원,85m²~102m²,2016,10,6702.299999999999
1069,강원,102m²~,2016,10,7230.299999999999
1070,충북,모든면적,2016,10,6923.4
1071,충북,60m²,2016,10,6857.4
1072,충북,60m²~85m²,2016,10,7157.7
1073,충북,85m²~102m²,2016,10,8857.199999999999
1074,충북,102m²~,2016,10,7415.099999999999
1075,충남,모든면적,2016,10,7415.099999999999
1076,충남,60m²,2016,10,7557.0
1077,충남,60m²~85m²,2016,10,7401.9
1078,충남,85m²~102m²,2016,10,8626.199999999999
1079,충남,102m²~,2016,10,9124.5
1080,전북,모든면적,2016,10,6359.099999999999
1081,전북,60m²,2016,10,6408.599999999999
1082,전북,60m²~85m²,2016,10,6378.9
1083,전북,85m²~102m²,2016,10,7606.5
1084,전북,102m²~,2016,10,7669.2
1085,전남,모든면적,2016,10,6540.599999999999
1086,전남,60m²,2016,10,6791.4
1087,전남,60m²~85m²,2016,10,6547.2
1088,전남,85m²~102m²,2016,10,8141.099999999999
1089,전남,102m²~,2016,10,7118.099999999999
1090,경북,모든면적,2016,10,7570.2
1091,경북,60m²,2016,10,7514.099999999999
1092,경북,60m²~85m²,2016,10,7596.599999999999
1093,경북,85m²~102m²,2016,10,8754.9
1094,경북,102m²~,2016,10,8395.199999999999
1095,경남,모든면적,2016,10,7959.599999999999
1096,경남,60m²,2016,10,8233.5
1097,경남,60m²~85m²,2016,10,7939.799999999999
1098,경남,85m²~102m²,2016,10,9471.0
1099,경남,102m²~,2016,10,8705.4
1100,제주,모든면적,2016,10,10173.9
1101,제주,60m²,2016,10,13500.3
1102,제주,60m²~85m²,2016,10,9880.199999999999
1103,제주,85m²~102m²,2016,10,10418.099999999999
1104,제주,102m²~,2016,10,10170.599999999999
1105,서울,모든면적,2016,11,21021.0
1106,서울,60m²,2016,11,22093.5
1107,서울,60m²~85m²,2016,11,21476.399999999998
1108,서울,85m²~102m²,2016,11,22271.699999999997
1109,서울,102m²~,2016,11,20955.0
1110,인천,모든면적,2016,11,10398.3
1111,인천,60m²,2016,11,10299.3
1112,인천,60m²~85m²,2016,11,10404.9
1113,인천,85m²~102m²,2016,11,10926.3
1114,인천,102m²~,2016,11,13863.3
1115,경기,모든면적,2016,11,11701.8
1116,경기,60m²,2016,11,12045.0
1117,경기,60m²~85m²,2016,11,11540.099999999999
1118,경기,85m²~102m²,2016,11,11348.699999999999
1119,경기,102m²~,2016,11,13959.0
1120,부산,모든면적,2016,11,10173.9
1121,부산,60m²,2016,11,10028.699999999999
1122,부산,60m²~85m²,2016,11,10131.0
1123,부산,85m²~102m²,2016,11,11203.5
1124,부산,102m²~,2016,11,12672.0
1125,대구,모든면적,2016,11,10259.699999999999
1126,대구,60m²,2016,11,10500.599999999999
1127,대구,60m²~85m²,2016,11,10276.199999999999
1128,대구,85m²~102m²,2016,11,10048.5
1129,대구,102m²~,2016,11,16546.2
1130,광주,모든면적,2016,11,9157.5
1131,광주,60m²,2016,11,8444.699999999999
1132,광주,60m²~85m²,2016,11,9187.199999999999
1133,광주,85m²~102m²,2016,11,9296.1
1134,광주,102m²~,2016,11,10800.9
1135,대전,모든면적,2016,11,8860.5
1136,대전,60m²,2016,11,8814.3
1137,대전,60m²~85m²,2016,11,8778.0
1138,대전,85m²~102m²,2016,11,8580.0
1139,대전,102m²~,2016,11,14282.4
1140,울산,모든면적,2016,11,10758.0
1141,울산,60m²,2016,11,9378.6
